PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
1634.5085900214,24.1784445038,5.342648881,31.5543388303,83.3726497179,0.7149732938,0.5168098657438044,0.2419921963,1,
3431.2479309738,24.914673795,31.2092827256,2.3857276887,19.0291992389,0.7197908853,0.5202922039484814,0.0988759704,1,
1319.8041670024,11.7871301994,30.8753265035,27.7085265145,87.4440556392,0.4982207844,0.36013291535412717,0.4056371774,1,
878.1547307968,80.9975191252,16.3417890058,1.2382676452,67.3084063455,0.7833040165,0.566201908678827,0.122425516,1,
1229.6178061515,67.8438342502,17.2617970309,2.5382911414,1.231158711,0.8547552227,0.6178495556660226,0.1094387831,1,
611.7420554161,89.3266983237,36.6229916504,39.0544939786,73.8951045088,0.7527471536,0.5441142470139168,0.156021644,1,
4044.0805323422,5.9213462565,14.6507650921,35.3664556518,4.5836535282,0.4625965825,0.334382388501135,0.1572336042,1,
757.1634229273,9.4684124412,37.1377993557,34.1093354672,20.7832770422,0.357728435,0.25857970649853,0.7117498912,1,
636.7958933115,41.3978357287,35.9176105955,8.8843966275,27.3257135414,0.928097167,0.670863899999946,0.3909195549,1,
4709.8169278353,15.8028701879,2.1697253911,37.922873497,55.8581541292,0.874389433,0.632041908970854,0.1000879305,1,
855.7381469756,16.9670234295,5.6968670636,0.1392679289,23.1063138694,0.7371635449,0.5328498224684262,0.4887603656,1,
1005.5530611426,19.8013468087,34.5078165596,5.9663245827,92.1986502595,0.5878006072,0.42488461530723365,0.4246887719,1,
1223.3573175967,64.2719291477,34.0060750023,29.4611655921,15.4048206285,0.8182762915,0.591481197995277,0.1191364884,1,
2879.0719274431,35.7273054123,14.4223937234,33.9246596768,62.7608621493,0.8292494264,0.5994129968801232,0.0888307376,1,
1098.0509731919,53.9553548116,39.3426138139,39.681186378,93.7790081836,0.8019461026,0.5796771169111787,0.1683166959,1,
3509.6528358557,31.9197886689,38.4584993106,32.9205561977,39.7444018885,0.9026072841,0.6524388440242758,0.0774034923,1,
4902.199575305,11.9496208522,5.6142068715,22.9233950749,35.4532970116,0.5993019014,0.43319818780417313,0.1120361297,1,
4951.1906322092,15.7513637375,2.1999297361,1.1180319637,40.9211600199,0.6780844278,0.4901451916220964,0.0928148203,1,
746.2477337569,81.4491024427,35.2097013397,1.3322130218,1.5093943104,0.7319041678,0.5290481448442164,0.1435531658,1,
628.3443130553,6.3132374454,29.4362566117,25.7997541502,89.6814275533,0.2208825057,0.1596622686551766,0.4034727219,1,
4983.357911557,23.9137344062,4.0734791742,9.2424910143,41.3912625052,0.8556658643,0.6185078020188834,0.069784879,1,
4943.9769171178,15.3862187359,39.0565526737,26.7674865574,99.1102356464,0.8591686668,0.6210397607723784,0.0988752956,1,
618.2011693716,20.7839420112,34.0407868307,37.5041995943,2.8893037699,0.6213507163,0.4491359090688594,0.6294870866,1,
956.7807171494,21.1622770503,3.4009549418,26.7057770863,6.217706576,0.8007138824,0.5787864213262511,0.4337767857,1,
843.675916642,27.8127695341,2.0258385278,31.8559273705,21.0018033162,0.6157402465,0.445080448299567,0.4160275759,1,
4847.610540688,22.9259828432,38.4920498477,1.0208834335,45.2850239351,0.8888809641,0.6425169383281157,0.0709961643,1,
4771.0193060338,5.5530545302,2.1449717912,32.0704709366,44.7295515798,0.4030574332,0.2913452288994216,0.1503073466,1,
992.196309194,23.6199967703,38.0343063357,38.9421519265,98.7665429711,0.852987362,0.6165716787733561,0.4021737112,1,
1152.2810716182,5.0223891158,31.7736865892,2.9578640312,36.6220555268,0.2055307654,0.1485654474002052,0.3337715194,1,
995.7239251584,5.9791267803,1.6943533882,36.407379061,69.623374939,0.2523787577,0.1824289564583526,0.3662417257,1,
1171.3591456413,54.6737136971,7.7869198481,0.1317986101,3.8005655631,1.0569352244,0.7639929437348473,0.1539445766,1,
726.4558196068,45.6407736521,35.1353105265,37.2252995148,68.4557002969,0.7830549236,0.5660218548651768,0.306065477,1,
991.1847420037,72.2447284497,38.3053026474,21.5581899881,93.3279103599,0.8467119597,0.6120355795256286,0.1025132004,1,
